ID,com_model,cap_com,nei_sensing,lit_sensing,p_s2s,p_u2s,detectionDuration,FoV,rVel,turn_prob,turn_prob_max,turn_prob_min,abandon_prob,picking_lit_dur,capacity,umin,umax,n_stddev,n_mean,A0,Ae,alpha,noise_mean,noise_std,queue_size,filter_type,correction_mtd,escape_dist,call_scale_mult,call_scale_div,lit_threshold,repel_scale_mult,repel_scale_div,log_rate,max_step_size,x
RW-s2s0p6-u2s0p3,soundv2,0,15,3,0.6,0.3,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p6-u2s0p4,soundv2,0,15,3,0.6,0.4,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p6-u2s0p5,soundv2,0,15,3,0.6,0.5,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p6-u2s0p6,soundv2,0,15,3,0.6,0.6,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p6-u2s0p7,soundv2,0,15,3,0.6,0.7,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p6-u2s0p8,soundv2,0,15,3,0.6,0.8,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p6-u2s0p9,soundv2,0,15,3,0.6,0.9,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p6-u2s0p99,soundv2,0,15,3,0.6,0.99,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p6-u2s0p999,soundv2,0,15,3,0.6,0.999,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p6-u2s1p,soundv2,0,15,3,0.6,1,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p7-u2s0p001,soundv2,0,15,3,0.7,0.001,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p7-u2s0p01,soundv2,0,15,3,0.7,0.01,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p7-u2s0p1,soundv2,0,15,3,0.7,0.1,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p7-u2s0p2,soundv2,0,15,3,0.7,0.2,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p7-u2s0p3,soundv2,0,15,3,0.7,0.3,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p7-u2s0p4,soundv2,0,15,3,0.7,0.4,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p7-u2s0p5,soundv2,0,15,3,0.7,0.5,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p7-u2s0p6,soundv2,0,15,3,0.7,0.6,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p7-u2s0p7,soundv2,0,15,3,0.7,0.7,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p7-u2s0p8,soundv2,0,15,3,0.7,0.8,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p7-u2s0p9,soundv2,0,15,3,0.7,0.9,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p7-u2s0p99,soundv2,0,15,3,0.7,0.99,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p7-u2s0p999,soundv2,0,15,3,0.7,0.999,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p7-u2s1p,soundv2,0,15,3,0.7,1,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p8-u2s0p001,soundv2,0,15,3,0.8,0.001,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p8-u2s0p01,soundv2,0,15,3,0.8,0.01,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p8-u2s0p1,soundv2,0,15,3,0.8,0.1,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p8-u2s0p2,soundv2,0,15,3,0.8,0.2,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p8-u2s0p3,soundv2,0,15,3,0.8,0.3,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p8-u2s0p4,soundv2,0,15,3,0.8,0.4,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p8-u2s0p5,soundv2,0,15,3,0.8,0.5,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p8-u2s0p6,soundv2,0,15,3,0.8,0.6,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p8-u2s0p7,soundv2,0,15,3,0.8,0.7,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p8-u2s0p8,soundv2,0,15,3,0.8,0.8,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p8-u2s0p9,soundv2,0,15,3,0.8,0.9,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p8-u2s0p99,soundv2,0,15,3,0.8,0.99,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p8-u2s0p999,soundv2,0,15,3,0.8,0.999,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p8-u2s1p,soundv2,0,15,3,0.8,1,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p9-u2s0p001,soundv2,0,15,3,0.9,0.001,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p9-u2s0p01,soundv2,0,15,3,0.9,0.01,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p9-u2s0p1,soundv2,0,15,3,0.9,0.1,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p9-u2s0p2,soundv2,0,15,3,0.9,0.2,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p9-u2s0p3,soundv2,0,15,3,0.9,0.3,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p9-u2s0p4,soundv2,0,15,3,0.9,0.4,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p9-u2s0p5,soundv2,0,15,3,0.9,0.5,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p9-u2s0p6,soundv2,0,15,3,0.9,0.6,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p9-u2s0p7,soundv2,0,15,3,0.9,0.7,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p9-u2s0p8,soundv2,0,15,3,0.9,0.8,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p9-u2s0p9,soundv2,0,15,3,0.9,0.9,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p9-u2s0p99,soundv2,0,15,3,0.9,0.99,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p9-u2s0p999,soundv2,0,15,3,0.9,0.999,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p9-u2s1p,soundv2,0,15,3,0.9,1,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p99-u2s0p001,soundv2,0,15,3,0.99,0.001,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p99-u2s0p01,soundv2,0,15,3,0.99,0.01,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p99-u2s0p1,soundv2,0,15,3,0.99,0.1,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p99-u2s0p2,soundv2,0,15,3,0.99,0.2,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p99-u2s0p3,soundv2,0,15,3,0.99,0.3,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p99-u2s0p4,soundv2,0,15,3,0.99,0.4,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p99-u2s0p5,soundv2,0,15,3,0.99,0.5,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p99-u2s0p6,soundv2,0,15,3,0.99,0.6,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p99-u2s0p7,soundv2,0,15,3,0.99,0.7,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p99-u2s0p8,soundv2,0,15,3,0.99,0.8,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p99-u2s0p9,soundv2,0,15,3,0.99,0.9,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p99-u2s0p99,soundv2,0,15,3,0.99,0.99,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p99-u2s0p999,soundv2,0,15,3,0.99,0.999,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p99-u2s1p,soundv2,0,15,3,0.99,1,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p999-u2s0p001,soundv2,0,15,3,0.999,0.001,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p999-u2s0p01,soundv2,0,15,3,0.999,0.01,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p999-u2s0p1,soundv2,0,15,3,0.999,0.1,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p999-u2s0p2,soundv2,0,15,3,0.999,0.2,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p999-u2s0p3,soundv2,0,15,3,0.999,0.3,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p999-u2s0p4,soundv2,0,15,3,0.999,0.4,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p999-u2s0p5,soundv2,0,15,3,0.999,0.5,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p999-u2s0p6,soundv2,0,15,3,0.999,0.6,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p999-u2s0p7,soundv2,0,15,3,0.999,0.7,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p999-u2s0p8,soundv2,0,15,3,0.999,0.8,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p999-u2s0p9,soundv2,0,15,3,0.999,0.9,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p999-u2s0p99,soundv2,0,15,3,0.999,0.99,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p999-u2s0p999,soundv2,0,15,3,0.999,0.999,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s0p999-u2s1p,soundv2,0,15,3,0.999,1,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s1p-u2s0p001,soundv2,0,15,3,1,0.001,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s1p-u2s0p01,soundv2,0,15,3,1,0.01,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s1p-u2s0p1,soundv2,0,15,3,1,0.1,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s1p-u2s0p2,soundv2,0,15,3,1,0.2,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s1p-u2s0p3,soundv2,0,15,3,1,0.3,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s1p-u2s0p4,soundv2,0,15,3,1,0.4,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s1p-u2s0p5,soundv2,0,15,3,1,0.5,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s1p-u2s0p6,soundv2,0,15,3,1,0.6,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s1p-u2s0p7,soundv2,0,15,3,1,0.7,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s1p-u2s0p8,soundv2,0,15,3,1,0.8,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s1p-u2s0p9,soundv2,0,15,3,1,0.9,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s1p-u2s0p99,soundv2,0,15,3,1,0.99,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s1p-u2s0p999,soundv2,0,15,3,1,0.999,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
RW-s2s1p-u2s1p,soundv2,0,15,3,1,1,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,1,1,5,1,1,5,0.025,x
N0-Q1-s2s0p001-u2s0p001,soundv2,0,15,3,0.001,0.001,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,4,100,5,1,10,5,0.025,x
N0-Q1-s2s0p001-u2s0p01,soundv2,0,15,3,0.001,0.01,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,4,100,5,1,10,5,0.025,x
N0-Q1-s2s0p001-u2s0p1,soundv2,0,15,3,0.001,0.1,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,4,100,5,1,10,5,0.025,x
N0-Q1-s2s0p001-u2s0p2,soundv2,0,15,3,0.001,0.2,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,4,100,5,1,10,5,0.025,x
N0-Q1-s2s0p001-u2s0p3,soundv2,0,15,3,0.001,0.3,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,4,100,5,1,10,5,0.025,x
N0-Q1-s2s0p001-u2s0p4,soundv2,0,15,3,0.001,0.4,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,4,100,5,1,10,5,0.025,x
N0-Q1-s2s0p001-u2s0p5,soundv2,0,15,3,0.001,0.5,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,4,100,5,1,10,5,0.025,x
N0-Q1-s2s0p001-u2s0p6,soundv2,0,15,3,0.001,0.6,0.25,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,4,100,5,1,10,5,0.025,x
